Episode,Gesture,Reward,Success,Steps,Final Pose Error,Hold Duration,Safety Violation
366,OPEN_STOP,-471.4219299099407,0.0,150,0.3356577754020691,0,0
367,OPEN_STOP,-505.6367120884174,0.0,150,0.9734776020050049,0,0
368,OPEN_STOP,-439.126432290226,0.0,150,0.43472927808761597,0,0
369,THUMBS_UP,-434.0600803040809,0.0,150,0.0,0,0
370,OPEN_STOP,-449.8312647012435,0.0,150,0.5184360146522522,0,0
371,OPEN_STOP,-436.5174649641293,0.0,150,0.4486873149871826,0,0
372,OPEN_STOP,-395.9407827479765,0.0,150,0.25379180908203125,0,0
373,OPEN_STOP,-438.25322525736885,0.0,150,0.41665756702423096,0,0
374,THUMBS_UP,-446.8471668972793,0.0,150,0.0,0,0
375,THUMBS_DOWN,-301.76189500231754,0.0,150,0.11836831271648407,0,0
376,THUMBS_DOWN,-278.1536846680567,0.0,150,0.04757652059197426,0,0
377,THUMBS_DOWN,-255.71913007939247,0.0,150,0.02839391678571701,0,0
378,THUMBS_UP,-437.4486334228578,0.0,150,0.0,0,0
379,THUMBS_DOWN,-270.28121647657815,0.0,150,0.08111776411533356,0,0
380,THUMBS_UP,-445.0387467738587,0.0,150,0.0,0,0
381,THUMBS_UP,-447.15228232737815,0.0,150,0.0,0,0
382,THUMBS_DOWN,-269.2297374220172,0.0,150,0.0,0,0
383,THUMBS_DOWN,-285.6450517215395,0.0,150,0.05866839736700058,0,0
384,OPEN_STOP,-377.98046997956004,0.0,150,0.03737371787428856,0,0
385,THUMBS_UP,-436.3038806947624,0.0,150,0.0032531162723898888,0,0
386,OPEN_STOP,-368.3353919208751,0.0,150,0.0038177596870809793,0,0
387,THUMBS_UP,-426.6869297468301,0.0,150,0.0,0,0
388,THUMBS_UP,-435.7297470236921,0.0,150,0.0,0,0
389,OPEN_STOP,-393.9033169333077,0.0,150,0.12834393978118896,0,0
390,THUMBS_DOWN,-257.76541991361415,0.0,150,0.0169117022305727,0,0
391,THUMBS_DOWN,-261.4940830980614,0.0,150,0.047419797629117966,0,0
392,THUMBS_DOWN,-266.9727334091544,0.0,150,0.14742930233478546,0,0
393,OPEN_STOP,-368.34975144144147,0.0,150,0.020589470863342285,0,0
394,THUMBS_UP,-441.0943980727406,0.0,150,0.0,0,0
395,THUMBS_DOWN,-272.1414618486772,0.0,150,0.05079834163188934,0,0
396,THUMBS_DOWN,-222.9921830060064,0.0,150,0.0,0,0
397,OPEN_STOP,-401.4170058977008,0.0,150,0.0023493170738220215,0,0
398,THUMBS_DOWN,-247.08636838573733,0.0,150,0.0,0,0
399,THUMBS_DOWN,-259.18160535128436,0.0,150,0.04140211269259453,0,0
400,THUMBS_DOWN,-239.07911670506013,0.0,150,0.0,0,0
401,THUMBS_UP,-414.9568252699666,0.0,150,0.0,0,0
402,THUMBS_UP,-421.0371091117416,0.0,150,0.0,0,0
403,OPEN_STOP,-378.6044815141988,0.0,150,0.0,0,0
404,THUMBS_UP,-417.90297951351226,0.0,150,0.0,0,0
405,THUMBS_DOWN,-259.6181439492246,0.0,150,0.0813148021697998,0,0
406,THUMBS_DOWN,-254.43576134844687,0.0,150,0.0492517463862896,0,0
407,OPEN_STOP,-383.7612468611615,0.0,150,0.01463372353464365,0,0
408,OPEN_STOP,-378.47607374719644,0.0,150,0.0,0,0
409,THUMBS_DOWN,-259.5461929519009,0.0,150,0.0,0,0
410,OPEN_STOP,-339.599917645175,0.0,150,0.03862091153860092,0,0
411,THUMBS_DOWN,-236.44356360309754,0.0,150,0.022440364584326744,0,0
412,THUMBS_DOWN,-232.84725501257464,0.0,150,0.0,0,0
413,THUMBS_UP,-402.5122081107647,0.0,150,0.0,0,0
414,OPEN_STOP,-370.2515180685929,0.0,150,0.0,0,0
415,OPEN_STOP,-351.36285290763726,0.0,150,0.010091841220855713,0,0
416,OPEN_STOP,-348.572899773419,0.0,150,0.009620308876037598,0,0
417,OPEN_STOP,-352.9748571755969,0.0,150,0.05734705924987793,0,0
418,THUMBS_UP,-411.43995999678054,0.0,150,0.0,0,0
419,OPEN_STOP,-339.67715364004,0.0,150,0.05201772600412369,0,0
420,THUMBS_DOWN,-231.069965086065,0.0,150,0.0647084042429924,0,0
421,OPEN_STOP,-340.8781704059754,0.0,150,0.0,0,0
422,THUMBS_UP,-410.02068550692894,0.0,150,0.0,0,0
423,THUMBS_UP,-408.6656717542466,0.0,150,0.0053498148918151855,0,0
424,THUMBS_UP,-411.4441188807493,0.0,150,0.03201770782470703,0,0
425,OPEN_STOP,-352.6734922316482,0.0,150,0.0,0,0
426,THUMBS_DOWN,-224.0649713259191,0.0,150,0.01984521932899952,0,0
427,THUMBS_DOWN,-224.42195761140445,0.0,150,0.0508689358830452,0,0
428,THUMBS_DOWN,-204.134865138803,0.0,150,0.05541350319981575,0,0
429,THUMBS_UP,-383.0894028128962,0.0,150,0.0,0,0
430,OPEN_STOP,-345.46816006517514,0.0,150,0.0,0,0
431,THUMBS_UP,-410.1370399419684,0.0,150,0.0,0,0
432,OPEN_STOP,-331.9945260387565,0.0,150,0.0040991902351379395,0,0
433,THUMBS_UP,-415.6132147889809,0.0,150,0.0,0,0
434,OPEN_STOP,-343.6607442907803,0.0,150,0.0,0,0
435,THUMBS_UP,-399.45867016993446,0.0,150,0.0,0,0
436,OPEN_STOP,-338.68023778866973,0.0,150,0.07388937473297119,0,0
437,OPEN_STOP,-329.98047853767883,0.0,150,0.08195489645004272,0,0
438,THUMBS_DOWN,-204.35356641392914,0.0,150,0.0,0,0
439,THUMBS_DOWN,-223.66606829837883,0.0,150,0.04727088287472725,0,0
440,THUMBS_UP,-392.710257854151,0.0,150,0.0,0,0
441,THUMBS_DOWN,-221.09385108077902,0.0,150,0.009800255298614502,0,0
442,THUMBS_DOWN,-239.71307166848328,0.0,150,0.0,0,0
443,OPEN_STOP,-327.3368745327184,0.0,150,0.0,0,0
444,THUMBS_DOWN,-211.30917955985296,0.0,150,0.0,0,0
445,THUMBS_DOWN,-203.84838876157542,0.0,150,0.015562593936920166,0,0
446,THUMBS_UP,-390.98928996984284,0.0,150,0.0,0,0
447,THUMBS_DOWN,-226.1541129967943,0.0,150,0.05204347148537636,0,0
448,THUMBS_UP,-391.4859098052606,0.0,150,0.0,0,0
449,THUMBS_UP,-389.1497698728921,0.0,150,0.0,0,0
450,THUMBS_UP,-402.0508198726551,0.0,150,0.0,0,0
451,THUMBS_DOWN,-207.28472982408476,0.0,150,0.007311582565307617,0,0
452,THUMBS_DOWN,-211.30349610202947,0.0,150,0.0,0,0
453,THUMBS_DOWN,-214.71361870806368,0.0,150,0.07313031703233719,0,0
454,OPEN_STOP,-290.83323467643936,0.0,150,0.0,0,0
455,THUMBS_UP,-381.54421878867225,0.0,150,0.0,0,0
456,THUMBS_DOWN,-172.44981316827239,0.0,150,0.0,0,0
457,THUMBS_UP,-388.050255858763,0.0,150,0.0,0,0
458,THUMBS_DOWN,-220.29200963943498,0.0,150,0.039595749229192734,0,0
459,OPEN_STOP,-309.2800344128906,0.0,150,0.05041778087615967,0,0
460,THUMBS_UP,-357.12204513503224,0.0,150,0.0,0,0
461,THUMBS_UP,-372.5579989767819,0.0,150,0.008851349353790283,0,0
462,OPEN_STOP,-291.6997784119334,0.0,150,0.0,0,0
463,THUMBS_DOWN,-191.33113324389794,0.0,150,0.0,0,0
464,OPEN_STOP,-299.7057182631922,0.0,150,0.06709301471710205,0,0
465,OPEN_STOP,-308.0572599793318,0.0,150,0.014284014701843262,0,0
466,THUMBS_DOWN,-201.24522153481837,0.0,150,0.07132559269666672,0,0
467,THUMBS_DOWN,-203.66978885719547,0.0,150,0.05185521021485329,0,0
468,THUMBS_DOWN,-187.76404257044211,0.0,150,0.0,0,0
469,THUMBS_DOWN,-187.97727264086683,0.0,150,0.05157703533768654,0,0
470,OPEN_STOP,-268.6145205915718,0.0,150,0.0,0,0
471,THUMBS_DOWN,-204.36317389719196,0.0,150,0.04785853624343872,0,0
472,OPEN_STOP,-312.2183249504389,0.0,150,0.03925656899809837,0,0
473,THUMBS_UP,-351.7618337883056,0.0,150,0.033631980419158936,0,0
474,THUMBS_DOWN,-181.3586653229128,0.0,150,0.052984002977609634,0,0
475,THUMBS_DOWN,-196.11955403980807,0.0,150,0.08494385331869125,0,0
476,THUMBS_UP,-387.3962224288238,0.0,150,0.0,0,0
477,THUMBS_UP,-356.8415847830475,0.0,150,0.0,0,0
478,OPEN_STOP,-307.9155367208088,0.0,150,0.0,0,0
479,THUMBS_UP,-346.3814498575777,0.0,150,0.0,0,0
480,THUMBS_UP,-365.1356304170193,0.0,150,0.0,0,0
481,THUMBS_UP,-369.79241839415397,0.0,150,0.0,0,0
482,THUMBS_UP,-365.57332720395175,0.0,150,0.0,0,0
483,THUMBS_DOWN,-196.863691518954,0.0,150,0.07095895707607269,0,0
484,THUMBS_DOWN,-176.1087175852735,0.0,150,0.0,0,0
485,THUMBS_DOWN,-196.12684466625555,0.0,150,0.0,0,0
486,THUMBS_DOWN,-189.1867807956716,0.0,150,0.04449815675616264,0,0
487,THUMBS_UP,-375.90344676731615,0.0,150,0.0,0,0
488,THUMBS_UP,-374.9854171194133,0.0,150,0.0,0,0
489,OPEN_STOP,-285.57273450638644,0.0,150,0.054123103618621826,0,0
490,THUMBS_UP,-372.2510638780521,0.0,150,0.0,0,0
491,THUMBS_UP,-335.61302595616775,0.0,150,0.0,0,0
492,THUMBS_DOWN,-191.2699127389501,0.0,150,0.0,0,0
493,OPEN_STOP,-268.3073409901651,0.0,150,0.0,0,0
494,OPEN_STOP,-276.65159851362927,0.0,150,0.1336989402770996,0,0
495,OPEN_STOP,-237.52171570322477,0.0,150,0.03535186126828194,0,0
496,THUMBS_DOWN,-177.4047629460647,0.0,150,0.0,0,0
497,OPEN_STOP,-289.6591775601123,0.0,150,0.0,0,0
498,THUMBS_UP,-343.37525288961825,0.0,150,0.0,0,0
499,THUMBS_DOWN,-190.595305221991,0.0,150,0.03470355272293091,0,0
500,THUMBS_UP,-331.80980935789194,0.0,150,0.0,0,0
501,OPEN_STOP,-278.34384908370674,0.0,150,0.058525145053863525,0,0
502,OPEN_STOP,-229.97436817718665,0.0,150,0.008432447910308838,0,0
503,THUMBS_DOWN,-179.51209284842946,0.0,150,0.08153024315834045,0,0
504,OPEN_STOP,-228.6853994360381,0.0,150,0.01256859302520752,0,0
505,THUMBS_DOWN,-193.16937155607332,0.0,150,0.07923147082328796,0,0
506,THUMBS_DOWN,-168.49093513387575,0.0,150,0.0,0,0
507,THUMBS_UP,-323.2654105606117,0.0,150,0.0,0,0
508,THUMBS_DOWN,-157.17409843956125,0.0,150,0.0,0,0
509,OPEN_STOP,-249.72175104802477,0.0,150,0.04932117089629173,0,0
510,OPEN_STOP,-255.28843289616057,0.0,150,0.0,0,0
511,OPEN_STOP,-242.13681163437207,0.0,150,0.12828248739242554,0,0
512,OPEN_STOP,-269.5929955563276,0.0,150,0.0,0,0
513,OPEN_STOP,-271.02650176001725,0.0,150,0.04027470201253891,0,0
514,OPEN_STOP,-243.77036686073984,0.0,150,0.07125824689865112,0,0
515,THUMBS_DOWN,-168.27767352652745,0.0,150,0.0,0,0
516,OPEN_STOP,-263.4221285047755,0.0,150,0.0,0,0
517,THUMBS_UP,-327.3113765305282,0.0,150,0.0,0,0
518,THUMBS_UP,-336.2785573496483,0.0,150,0.0,0,0
519,THUMBS_DOWN,-173.52344334702713,0.0,150,0.011884510517120361,0,0
520,THUMBS_DOWN,-181.56403350682012,0.0,150,0.04594254866242409,0,0
521,THUMBS_UP,-333.69767387767564,0.0,150,0.0,0,0
522,THUMBS_UP,-314.3876267741902,0.0,150,0.0,0,0
523,OPEN_STOP,-246.62003338165118,0.0,150,0.0,0,0
524,OPEN_STOP,-257.10114340554935,0.0,150,0.02170102298259735,0,0
525,THUMBS_UP,-338.5266192251072,0.0,150,0.0,0,0
526,THUMBS_UP,-310.128850178197,0.0,150,0.0,0,0
527,THUMBS_DOWN,-176.1130519028707,0.0,150,0.09661983698606491,0,0
528,THUMBS_DOWN,-193.864377394854,0.0,150,0.0,0,0
529,THUMBS_DOWN,-186.8822713075484,0.0,150,0.02269965410232544,0,0
530,OPEN_STOP,-252.67461148206144,0.0,150,0.0,0,0
531,THUMBS_UP,-317.8663864532263,0.0,150,0.0,0,0
532,OPEN_STOP,-235.0516551425495,0.0,150,0.03381036967039108,0,0
533,OPEN_STOP,-193.62112370787187,0.0,150,0.0,0,0
534,THUMBS_DOWN,-166.4242405779566,0.0,150,0.0,0,0
535,THUMBS_DOWN,-181.73786551657196,0.0,150,0.0,0,0
536,THUMBS_DOWN,-192.92816388734155,0.0,150,0.0,0,0
537,THUMBS_DOWN,-150.9535138791403,0.0,150,0.0023605823516845703,0,0
538,THUMBS_DOWN,-200.44812207822466,0.0,150,0.01613880880177021,0,0
539,THUMBS_UP,-314.7233146078139,0.0,150,0.0,0,0
540,THUMBS_UP,-322.0434775199556,0.0,150,0.0,0,0
541,OPEN_STOP,-207.6475505993329,0.0,150,0.017801525071263313,0,0
542,THUMBS_DOWN,-178.16027308034705,0.0,150,0.0061710551381111145,0,0
543,OPEN_STOP,-203.17219200261627,0.0,150,0.044547319412231445,0,0
544,THUMBS_UP,-318.5554038944935,0.0,150,0.0,0,0
545,THUMBS_DOWN,-178.3614159754117,0.0,150,0.0,0,0
546,THUMBS_UP,-302.0177126083885,0.0,150,0.0,0,0
547,THUMBS_UP,-301.4817863578536,0.0,150,0.0,0,0
548,OPEN_STOP,-202.2086355636875,0.0,150,0.0,0,0
549,THUMBS_UP,-295.0420393042405,0.0,150,0.0,0,0
550,THUMBS_UP,-305.8630417656805,0.0,150,0.0,0,0
551,OPEN_STOP,-213.87710266204496,0.0,150,0.0021129900123924017,0,0
552,OPEN_STOP,-178.60331881710098,0.0,150,0.0,0,0
553,THUMBS_DOWN,-164.60221294201904,0.0,150,0.0,0,0
554,OPEN_STOP,-197.44219022665172,0.0,150,0.04857522249221802,0,0
555,THUMBS_UP,-297.615217461735,0.0,150,0.0,0,0
556,THUMBS_UP,-306.1885312013306,0.0,150,0.0,0,0
557,THUMBS_UP,-297.97246928345174,0.0,150,0.0,0,0
558,THUMBS_UP,-300.8428838783223,0.0,150,0.0,0,0
559,OPEN_STOP,-185.73453928677367,0.0,150,0.007086396217346191,0,0
560,THUMBS_UP,-288.9071132855398,0.0,150,0.0,0,0
561,THUMBS_DOWN,-180.24553678163323,0.0,150,0.0,0,0
562,THUMBS_DOWN,-154.35542353308296,0.0,150,0.0011667609214782715,0,0
563,OPEN_STOP,-183.44152786230663,0.0,150,0.03920209780335426,0,0
564,OPEN_STOP,-173.69026333577935,0.0,150,0.018548576161265373,0,0
565,OPEN_STOP,-175.60654660526188,0.0,150,0.06918185949325562,0,0
566,THUMBS_UP,-291.7972633893548,0.0,150,0.0,0,0
567,THUMBS_UP,-280.6707574057579,0.0,150,0.0,0,0
568,THUMBS_DOWN,-160.4840670962725,0.0,150,0.00017267465591430664,0,0
569,OPEN_STOP,-190.29359320269432,0.0,150,0.04457651823759079,0,0
570,THUMBS_DOWN,-190.95085934447596,0.0,150,0.004454433917999268,0,0
571,THUMBS_DOWN,-195.53967627292965,0.0,150,0.02700803428888321,0,0
572,OPEN_STOP,-201.4208080393262,0.0,150,0.05932662636041641,0,0
573,THUMBS_DOWN,-181.3532328891247,0.0,150,0.0645633339881897,0,0
574,THUMBS_UP,-292.08507187772665,0.0,150,0.0,0,0
575,THUMBS_DOWN,-130.937676071911,0.0,150,0.04352980852127075,0,0
576,OPEN_STOP,-185.74347815362736,0.0,150,0.017424266785383224,0,0
577,THUMBS_UP,-293.73003488151517,0.0,150,0.0,0,0
578,THUMBS_UP,-299.7561825671512,0.0,150,0.0,0,0
579,THUMBS_DOWN,-94.13133015415399,1.0,121,0.010918336920440197,0,0
580,THUMBS_DOWN,-131.1216279603029,0.0,150,0.0,0,0
581,THUMBS_DOWN,-127.97591561876008,0.0,150,0.08239801228046417,0,0
582,THUMBS_DOWN,-151.27312609657412,0.0,150,0.0,0,0
583,THUMBS_UP,-295.3787979454733,0.0,150,0.0,0,0
584,OPEN_STOP,-173.44318560139274,0.0,150,0.04626018553972244,0,0
585,THUMBS_DOWN,-142.67565146334465,0.0,150,0.0,0,0
586,THUMBS_DOWN,-120.20039499340808,0.0,150,0.0,0,0
587,THUMBS_UP,-274.08461295992134,0.0,150,0.0,0,0
588,OPEN_STOP,-183.5408692731336,0.0,150,0.06997380405664444,0,0
589,OPEN_STOP,-166.29698432035974,0.0,150,0.03306226432323456,0,0
590,OPEN_STOP,-158.72457135662845,0.0,150,0.0,0,0
591,THUMBS_UP,-297.3384137249366,0.0,150,0.0,0,0
592,THUMBS_UP,-291.5627152083443,0.0,150,0.0,0,0
593,THUMBS_DOWN,-131.57789013234907,0.0,150,0.0,0,0
594,OPEN_STOP,-167.6931381288962,0.0,150,0.11118541657924652,0,0
595,THUMBS_DOWN,-124.90115286913473,0.0,150,0.039680659770965576,0,0
596,THUMBS_DOWN,-124.71514626138844,0.0,150,0.008383214473724365,0,0
597,OPEN_STOP,-194.54742869211358,0.0,150,0.06082122027873993,0,0
598,THUMBS_DOWN,-128.56018222656684,0.0,150,0.0011917948722839355,0,0
599,OPEN_STOP,-164.76508967194695,0.0,150,0.047883693128824234,0,0
600,THUMBS_DOWN,-133.4356559545826,0.0,150,0.048215724527835846,0,0
601,OPEN_STOP,-163.577283482626,0.0,150,0.09978127479553223,0,0
602,THUMBS_DOWN,-137.00153172846882,0.0,150,0.03587445244193077,0,0
603,THUMBS_UP,-285.75408618678796,0.0,150,0.0,0,0
604,THUMBS_UP,-294.23149448702117,0.0,150,0.0,0,0
605,OPEN_STOP,-173.46816378070025,0.0,150,0.27363237738609314,0,0
606,THUMBS_DOWN,-141.20554241139445,0.0,150,0.02771233208477497,0,0
607,THUMBS_DOWN,-123.5580275003938,0.0,150,0.0,0,0
608,THUMBS_UP,-290.601327438045,0.0,150,0.0,0,0
609,OPEN_STOP,-156.28768017904372,0.0,150,0.015781939029693604,0,0
610,OPEN_STOP,-156.4404699735995,0.0,150,0.04831058159470558,0,0
611,THUMBS_DOWN,-159.5591714664735,0.0,150,0.13116832077503204,0,0
612,THUMBS_DOWN,-117.47833734820014,0.0,150,0.03760695457458496,0,0
613,THUMBS_UP,-288.4254705852177,0.0,150,0.0,0,0
614,THUMBS_DOWN,-113.05768039903953,0.0,150,0.014233214780688286,0,0
615,THUMBS_UP,-270.6398482906975,0.0,150,0.0,0,0
616,OPEN_STOP,-160.4186561677092,0.0,150,0.05592868849635124,0,0
617,THUMBS_DOWN,-142.92686512052092,0.0,150,0.017645901069045067,0,0
618,THUMBS_UP,-292.0941389843542,0.0,150,0.0,0,0
619,THUMBS_UP,-287.20397704387375,0.0,150,0.0,0,0
620,OPEN_STOP,-152.66909070413553,0.0,150,0.05325329303741455,0,0
621,THUMBS_UP,-261.67526308898,0.0,150,0.0,0,0
622,THUMBS_UP,-271.3242462862049,0.0,150,0.0,0,0
623,OPEN_STOP,-148.06861328573675,0.0,150,0.0,0,0
624,OPEN_STOP,-143.39380014929915,0.0,150,0.06569855660200119,0,0
625,THUMBS_UP,-273.87361940707075,0.0,150,0.0,0,0
626,OPEN_STOP,-167.98121716642748,0.0,150,0.09398871660232544,0,0
627,OPEN_STOP,-158.49967556692667,0.0,150,0.0,0,0
628,THUMBS_UP,-289.0828822539607,0.0,150,0.017343344166874886,0,0
629,THUMBS_UP,-280.64493451263763,0.0,150,0.0,0,0
630,OPEN_STOP,-150.11655602262348,0.0,150,0.0015003085136413574,0,0
631,THUMBS_UP,-271.6097113277204,0.0,150,0.0,0,0
632,THUMBS_DOWN,-143.53112086684914,0.0,150,0.03444552421569824,0,0
633,THUMBS_UP,-253.7428033691644,0.0,150,0.0,0,0
634,OPEN_STOP,-142.19586823983462,0.0,150,0.029084809124469757,0,0
635,THUMBS_UP,-272.0827071837615,0.0,150,0.0,0,0
636,OPEN_STOP,-153.86336321934124,0.0,150,0.04780382663011551,0,0
637,OPEN_STOP,-160.61612921520612,0.0,150,0.014739933423697948,0,0
638,THUMBS_DOWN,-144.46924910389947,0.0,150,0.008944272994995117,0,0
639,OPEN_STOP,-161.49808823005304,0.0,150,0.07219350337982178,0,0
640,THUMBS_DOWN,-151.07513806244825,0.0,150,0.0,0,0
641,THUMBS_UP,-262.26659259362157,0.0,150,0.0,0,0
642,OPEN_STOP,-162.2311619192921,0.0,150,0.14788424968719482,0,0
643,THUMBS_DOWN,-155.47184909849415,0.0,150,0.09904706478118896,0,0
644,OPEN_STOP,-142.2482250457769,0.0,150,0.15431903302669525,0,0
645,THUMBS_DOWN,-143.62626429598774,0.0,150,0.01192176342010498,0,0
646,THUMBS_UP,-253.49753966773164,0.0,150,0.0,0,0
647,THUMBS_DOWN,-153.9130861491618,0.0,150,0.0,0,0
648,THUMBS_UP,-256.87239332908763,0.0,150,0.0,0,0
649,OPEN_STOP,-140.09862490233672,0.0,150,0.0,0,0
650,THUMBS_DOWN,-158.67927704188043,0.0,150,0.04262042045593262,0,0
651,OPEN_STOP,-147.81174603069195,0.0,150,0.05367398262023926,0,0
652,THUMBS_UP,-242.10871439250195,0.0,150,0.0,0,0
653,OPEN_STOP,-159.33846890699584,0.0,150,0.029858596622943878,0,0
654,OPEN_STOP,-138.7684087977187,0.0,150,0.0,0,0
655,OPEN_STOP,-155.39318618720625,0.0,150,0.10114844888448715,0,0
656,THUMBS_UP,-221.66135725928473,0.0,150,0.0,0,0
657,THUMBS_UP,-257.7016580530814,0.0,150,0.0,0,0
658,THUMBS_UP,-248.38974828693097,0.0,150,0.0,0,0
659,THUMBS_DOWN,-169.86882564920478,0.0,150,0.03278646618127823,0,0
660,THUMBS_UP,-248.59802155523087,0.0,150,0.0,0,0
661,OPEN_STOP,-142.34589880404985,0.0,150,0.05681147798895836,0,0
662,THUMBS_DOWN,-184.4528197539272,0.0,150,0.009192824363708496,0,0
663,OPEN_STOP,-143.63238583875352,0.0,150,0.06207845360040665,0,0
664,THUMBS_UP,-247.60774364748048,0.0,150,0.0,0,0
665,THUMBS_UP,-249.5176697918028,0.0,150,0.0,0,0
666,THUMBS_UP,-219.50742979602194,0.0,150,0.0019316676771268249,0,0
667,OPEN_STOP,-143.85168534460476,0.0,150,0.07556836307048798,0,0
668,THUMBS_UP,-240.95107618310487,0.0,150,0.0,0,0
669,OPEN_STOP,-132.4989729489526,0.0,150,0.009218811988830566,0,0
670,THUMBS_UP,-242.92040197990843,0.0,150,0.0,0,0
671,OPEN_STOP,-142.59507691680452,0.0,150,0.060813724994659424,0,0
672,OPEN_STOP,-124.90064122257756,0.0,150,0.0,0,0
673,THUMBS_DOWN,-204.9302833373239,0.0,150,0.0729210302233696,0,0
674,THUMBS_UP,-211.1175785012915,0.0,150,0.0,0,0
675,OPEN_STOP,-138.2892462875135,0.0,150,0.23179833590984344,0,0
676,OPEN_STOP,-139.24274224329747,0.0,150,0.06753534078598022,0,0
677,THUMBS_DOWN,-192.02879582300795,0.0,150,0.011924238875508308,0,0
678,THUMBS_UP,-232.83178797665985,0.0,150,0.0,0,0
679,OPEN_STOP,-150.37059096325189,0.0,150,0.0,0,0
680,OPEN_STOP,-136.2552390092914,0.0,150,0.1985897272825241,0,0
681,THUMBS_UP,-219.49293417554352,0.0,150,0.0,0,0
682,THUMBS_DOWN,-233.70133694738146,0.0,150,0.02906966209411621,0,0
683,OPEN_STOP,-136.409895808819,0.0,150,0.09172870963811874,0,0
684,THUMBS_UP,-221.96088998049495,0.0,150,0.0,0,0
685,THUMBS_UP,-229.50810698583726,0.0,150,0.0,0,0
686,THUMBS_DOWN,-231.10128391551777,0.0,150,0.19929955899715424,0,0
687,THUMBS_DOWN,-220.06320837035773,0.0,150,0.010586977005004883,0,0
688,THUMBS_DOWN,-237.4581780852052,0.0,150,0.05056333541870117,0,0
689,OPEN_STOP,-117.14023985667154,0.0,150,0.022334814071655273,0,0
690,OPEN_STOP,-127.66112780339549,0.0,150,0.10845589637756348,0,0
691,OPEN_STOP,-133.88975399105811,0.0,150,0.019226789474487305,0,0
692,THUMBS_UP,-236.96669380027802,0.0,150,0.0,0,0
693,OPEN_STOP,-123.69752026251982,0.0,150,0.03454413264989853,0,0
694,OPEN_STOP,-142.27485299388886,0.0,150,0.07924237847328186,0,0
695,THUMBS_DOWN,-225.7228644582163,0.0,150,0.0980883240699768,0,0
696,THUMBS_UP,-236.56805643640462,0.0,150,0.0,0,0
697,THUMBS_DOWN,-199.3738772488759,0.0,150,0.12715506553649902,0,0
698,THUMBS_UP,-236.14769743546836,0.0,150,0.0,0,0
699,THUMBS_UP,-231.45455860901615,0.0,150,0.0,0,0
700,THUMBS_UP,-215.15062830694023,0.0,150,0.0,0,0
701,THUMBS_DOWN,-210.61249087560935,0.0,150,0.10086198896169662,0,0
702,THUMBS_DOWN,-215.72158509097756,0.0,150,0.08874088525772095,0,0
703,OPEN_STOP,-134.94418015901937,0.0,150,0.0,0,0
704,THUMBS_DOWN,-204.94739625018093,0.0,150,0.03550833463668823,0,0
705,THUMBS_DOWN,-242.52035061080022,0.0,150,0.14657537639141083,0,0
706,THUMBS_DOWN,-214.0876969859586,0.0,150,0.09176851809024811,0,0
707,THUMBS_UP,-220.23747677193955,0.0,150,0.0,0,0
708,THUMBS_UP,-230.5057078832761,0.0,150,0.0,0,0
709,THUMBS_UP,-224.22683002263307,0.0,150,0.0,0,0
710,THUMBS_UP,-225.42652001060546,0.0,150,0.0,0,0
711,THUMBS_DOWN,-208.54723524982805,0.0,150,0.0006032794481143355,0,0
712,OPEN_STOP,-124.8387154077948,0.0,150,0.02345050685107708,0,0
713,OPEN_STOP,-115.72152297879578,0.0,150,0.08339129388332367,0,0
714,OPEN_STOP,-146.80949042506978,0.0,150,0.1055002212524414,0,0
715,THUMBS_UP,-226.10813703245483,0.0,150,0.0,0,0
716,THUMBS_DOWN,-216.68620682680984,0.0,150,0.11064256727695465,0,0
717,THUMBS_UP,-230.22963114595046,0.0,150,0.0,0,0
718,THUMBS_DOWN,-211.06477042714135,0.0,150,0.10917525738477707,0,0
719,OPEN_STOP,-135.6080013357383,0.0,150,0.0,0,0
720,OPEN_STOP,-144.42228603512052,0.0,150,0.05572742968797684,0,0
721,THUMBS_DOWN,-241.14488267185166,0.0,150,0.11432629078626633,0,0
722,OPEN_STOP,-131.7339410497062,0.0,150,0.11829371750354767,0,0
723,THUMBS_UP,-226.56632113389676,0.0,150,0.0,0,0
724,THUMBS_DOWN,-229.09574496948636,0.0,150,0.08713151514530182,0,0
725,OPEN_STOP,-127.8136423060018,0.0,150,0.046304620802402496,0,0
726,OPEN_STOP,-111.52754983159714,0.0,150,0.0,0,0
727,THUMBS_UP,-259.2981646231748,0.0,150,0.0,0,0
728,THUMBS_UP,-234.112400237322,0.0,150,0.0,0,0
729,THUMBS_UP,-221.9080292260925,0.0,150,0.0,0,0
730,THUMBS_DOWN,-237.09435964918,0.0,150,0.12093245983123779,0,0
731,THUMBS_DOWN,-225.12385882528037,0.0,150,0.021030783653259277,0,0
732,THUMBS_UP,-225.75775639403605,0.0,150,0.0,0,0
733,THUMBS_DOWN,-200.59836042381818,0.0,150,0.11446038633584976,0,0
734,THUMBS_UP,-226.55957334749397,0.0,150,0.0,0,0
735,THUMBS_DOWN,-200.78837507258623,0.0,150,0.09524080157279968,0,0
736,THUMBS_UP,-229.387297145156,0.0,150,0.0,0,0
737,THUMBS_DOWN,-225.46303688850023,0.0,150,0.14808867871761322,0,0
738,THUMBS_DOWN,-229.49140565288263,0.0,150,0.04640232026576996,0,0
739,THUMBS_UP,-242.71107891652736,0.0,150,0.0,0,0
740,THUMBS_DOWN,-222.32590095028056,0.0,150,0.0852239802479744,0,0
